id,subset_id,dataset_id,numerical_id,value,qualifier,primary_property_id,secondary_property_id,value_temp,label
958141,1054,873,1523193,0.010835169,0,20,5,298.0,K
958142,1054,873,1523194,553.525,1,20,5,298.0,K
958142,1054,873,1523195,0.010889572,0,20,5,298.0,K
958143,1054,873,1523196,564.161,1,20,5,298.0,K
958143,1054,873,1523197,0.005440252,0,20,5,298.0,K
958144,1054,873,1523198,574.798,1,20,5,298.0,K
958144,1054,873,1523199,0.0,0,20,5,298.0,K
958145,1054,873,1523200,584.535,1,20,5,298.0,K
958145,1054,873,1523201,0.011070914,0,20,5,298.0,K
958146,1054,873,1523202,595.609,1,20,5,298.0,K
958146,1054,873,1523203,0.011134383,0,20,5,298.0,K
958147,1054,873,1523204,606.689,1,20,5,298.0,K
958147,1054,873,1523205,0.005694131,0,20,5,298.0,K
958148,1054,873,1523206,617.764,1,20,5,298.0,K
958148,1054,873,1523207,0.0057576,0,20,5,298.0,K
958149,1054,873,1523208,628.838,1,20,5,298.0,K
958149,1054,873,1523209,0.00582107,0,20,5,298.0,K
958150,1054,873,1523210,639.913,1,20,5,298.0,K
958150,1054,873,1523211,0.00588454,0,20,5,298.0,K
958151,1055,874,1523212,250.691,1,20,5,298.0,K
958151,1055,874,1523213,0.765515911,0,20,5,298.0,K
958152,1055,874,1523214,252.023,1,20,5,298.0,K
958152,1055,874,1523215,0.695818329,0,20,5,298.0,K
958153,1055,874,1523216,252.471,1,20,5,298.0,K
958153,1055,874,1523217,0.62611156,0,20,5,298.0,K
958154,1055,874,1523218,254.685,1,20,5,298.0,K
958154,1055,874,1523219,0.567575513,0,20,5,298.0,K
958155,1055,874,1523220,256.016,1,20,5,298.0,K
958155,1055,874,1523221,0.503454105,0,20,5,298.0,K
958156,1055,874,1523222,258.222,1,20,5,298.0,K
958156,1055,874,1523223,0.531344161,0,20,5,298.0,K
958157,1055,874,1523224,259.099,1,20,5,298.0,K
958157,1055,874,1523225,0.601060116,0,20,5,298.0,K
958158,1055,874,1523226,261.307,1,20,5,298.0,K
958158,1055,874,1523227,0.609438157,0,20,5,298.0,K
958159,1055,874,1523228,263.072,1,20,5,298.0,K
958159,1055,874,1523229,0.640120894,0,20,5,298.0,K
958160,1055,874,1523230,265.276,1,20,5,298.0,K
958160,1055,874,1523231,0.690315646,0,20,5,298.0,K
958161,1055,874,1523232,269.693,1,20,5,298.0,K
958161,1055,874,1523233,0.69591938,0,20,5,298.0,K
958162,1055,874,1523234,274.549,1,20,5,298.0,K
958162,1055,874,1523235,0.734980157,0,20,5,298.0,K
958163,1055,874,1523236,282.499,1,20,5,298.0,K
958163,1055,874,1523237,0.754547292,0,20,5,298.0,K
958164,1055,874,1523238,286.028,1,20,5,298.0,K
958164,1055,874,1523239,0.815912765,0,20,5,298.0,K
958165,1055,874,1523240,289.999,1,20,5,298.0,K
958165,1055,874,1523241,0.874485559,0,20,5,298.0,K
958166,1055,874,1523242,293.085,1,20,5,298.0,K
958166,1055,874,1523243,0.938634526,0,20,5,298.0,K
958167,1055,874,1523244,297.056,1,20,5,298.0,K
958167,1055,874,1523245,1.0,0,20,5,298.0,K
958168,1055,874,1523246,300.595,1,20,5,298.0,K
958168,1055,874,1523247,0.947040126,0,20,5,298.0,K
958169,1055,874,1523248,302.368,1,20,5,298.0,K
958169,1055,874,1523249,0.877342544,0,20,5,298.0,K
958170,1055,874,1523250,304.14,1,20,5,298.0,K
958170,1055,874,1523251,0.813230323,0,20,5,298.0,K
958171,1055,874,1523252,306.355,1,20,5,298.0,K
958171,1055,874,1523253,0.743532741,0,20,5,298.0,K
958172,1055,874,1523254,308.128,1,20,5,298.0,K
958172,1055,874,1523255,0.676627839,0,20,5,298.0,K
958173,1055,874,1523256,309.901,1,20,5,298.0,K
958173,1055,874,1523257,0.612506431,0,20,5,298.0,K
958174,1055,874,1523258,312.557,1,20,5,298.0,K
958174,1055,874,1523259,0.548394209,0,20,5,298.0,K
958175,1055,874,1523260,313.889,1,20,5,298.0,K
958175,1055,874,1523261,0.481489307,0,20,5,298.0,K
958176,1055,874,1523262,315.662,1,20,5,298.0,K
958176,1055,874,1523263,0.411791725,0,20,5,298.0,K
958177,1055,874,1523264,317.876,1,20,5,298.0,K
958177,1055,874,1523265,0.347670317,0,20,5,298.0,K
958178,1055,874,1523266,320.974,1,20,5,298.0,K
958178,1055,874,1523267,0.283567282,0,20,5,298.0,K
958179,1055,874,1523268,323.631,1,20,5,298.0,K
958179,1055,874,1523269,0.219445873,0,20,5,298.0,K
958180,1055,874,1523270,327.612,1,20,5,298.0,K
958180,1055,874,1523271,0.158135518,0,20,5,298.0,K
958181,1055,874,1523272,331.593,1,20,5,298.0,K
958181,1055,874,1523273,0.099599471,0,20,5,298.0,K
958182,1055,874,1523274,339.106,1,20,5,298.0,K
958182,1055,874,1523275,0.060612185,0,20,5,298.0,K
958183,1055,874,1523276,347.502,1,20,5,298.0,K
958183,1055,874,1523277,0.038353421,0,20,5,298.0,K
958184,1055,874,1523278,355.897,1,20,5,298.0,K
958184,1055,874,1523279,0.021670831,0,20,5,298.0,K
958185,1055,874,1523280,365.172,1,20,5,298.0,K
958185,1055,874,1523281,0.035670978,0,20,5,298.0,K
958186,1055,874,1523282,373.124,1,20,5,298.0,K
958186,1055,874,1523283,0.03571691,0,20,5,298.0,K
958187,1055,874,1523284,381.076,1,20,5,298.0,K
958187,1055,874,1523285,0.032979349,0,20,5,298.0,K
958188,1055,874,1523286,386.373,1,20,5,298.0,K
958188,1055,874,1523287,0.085985155,0,20,5,298.0,K
958189,1055,874,1523288,390.785,1,20,5,298.0,K
958189,1055,874,1523289,0.144557948,0,20,5,298.0,K
958190,1055,874,1523290,393.43,1,20,5,298.0,K
958190,1055,874,1523291,0.208706916,0,20,5,298.0,K
958191,1055,874,1523292,395.633,1,20,5,298.0,K
958191,1055,874,1523293,0.272846697,0,20,5,298.0,K
958192,1055,874,1523294,397.394,1,20,5,298.0,K
958192,1055,874,1523295,0.339779158,0,20,5,298.0,K
958193,1055,874,1523296,398.713,1,20,5,298.0,K
958193,1055,874,1523297,0.409485926,0,20,5,298.0,K
958194,1055,874,1523298,399.591,1,20,5,298.0,K
958194,1055,874,1523299,0.479201881,0,20,5,298.0,K
958195,1055,874,1523300,400.468,1,20,5,298.0,K
958195,1055,874,1523301,0.546125156,0,20,5,298.0,K
958196,1055,874,1523302,401.346,1,20,5,298.0,K
958196,1055,874,1523303,0.613048431,0,20,5,298.0,K
958197,1055,874,1523304,402.224,1,20,5,298.0,K
958197,1055,874,1523305,0.679971706,0,20,5,298.0,K
958198,1055,874,1523306,403.101,1,20,5,298.0,K
958198,1055,874,1523307,0.749678474,0,20,5,298.0,K
958199,1055,874,1523308,403.171,1,20,5,298.0,K
958199,1055,874,1523309,0.786369148,0,20,5,298.0,K
958200,1055,874,1523310,403.978,1,20,5,298.0,K
958200,1055,874,1523311,0.819385243,0,20,5,298.0,K
958201,1055,874,1523312,405.389,1,20,5,298.0,K
958201,1055,874,1523313,0.884737635,0,20,5,298.0,K
958202,1055,874,1523314,407.067,1,20,5,298.0,K
958202,1055,874,1523315,0.85844602,0,20,5,298.0,K
958203,1055,874,1523316,408.409,1,20,5,298.0,K
958203,1055,874,1523317,0.674423091,0,20,5,298.0,K
958204,1055,874,1523318,409.74,1,20,5,298.0,K
958204,1055,874,1523319,0.607518189,0,20,5,298.0,K
958205,1055,874,1523320,410.188,1,20,5,298.0,K
958205,1055,874,1523321,0.537811421,0,20,5,298.0,K
958206,1055,874,1523322,410.636,1,20,5,298.0,K
958206,1055,874,1523323,0.468113838,0,20,5,298.0,K
958207,1055,874,1523324,411.084,1,20,5,298.0,K
958207,1055,874,1523325,0.39840707,0,20,5,298.0,K
958208,1055,874,1523326,411.973,1,20,5,298.0,K
958208,1055,874,1523327,0.328709488,0,20,5,298.0,K
958209,1055,874,1523328,412.421,1,20,5,298.0,K
958209,1055,874,1523329,0.259002719,0,20,5,298.0,K
958210,1055,874,1523330,413.753,1,20,5,298.0,K
958210,1055,874,1523331,0.192097817,0,20,5,298.0,K
958211,1055,874,1523332,414.642,1,20,5,298.0,K
958211,1055,874,1523333,0.122391049,0,20,5,298.0,K
958212,1055,874,1523334,416.415,1,20,5,298.0,K
958212,1055,874,1523335,0.058278827,0,20,5,298.0,K
958213,1055,874,1523336,423.484,1,20,5,298.0,K
958213,1055,874,1523337,0.044379731,0,20,5,298.0,K
958214,1055,874,1523338,431.439,1,20,5,298.0,K
958214,1055,874,1523339,0.008175939,0,20,5,298.0,K
958215,1055,874,1523340,440.716,1,20,5,298.0,K
958215,1055,874,1523341,0.016590725,0,20,5,298.0,K
958216,1055,874,1523342,446.899,1,20,5,298.0,K
958216,1055,874,1523343,0.030572499,0,20,5,298.0,K
958217,1055,874,1523344,454.41,1,20,5,298.0,K
958217,1055,874,1523345,0.016673403,0,20,5,298.0,K
958218,1055,874,1523346,464.13,1,20,5,298.0,K
958218,1055,874,1523347,0.0,0,20,5,298.0,K
958219,1055,874,1523348,472.081,1,20,5,298.0,K
958219,1055,874,1523349,0.013990961,0,20,5,298.0,K
958220,1055,874,1523350,478.704,1,20,5,298.0,K
958220,1055,874,1523351,0.055853605,0,20,5,298.0,K
958221,1055,874,1523352,486.215,1,20,5,298.0,K
958221,1055,874,1523353,0.039171015,0,20,5,298.0,K
958222,1055,874,1523354,492.84,1,20,5,298.0,K
958222,1055,874,1523355,0.058719777,0,20,5,298.0,K
958223,1055,874,1523356,502.559,1,20,5,298.0,K
958223,1055,874,1523357,0.050415227,0,20,5,298.0,K
958224,1055,874,1523358,510.953,1,20,5,298.0,K
958224,1055,874,1523359,0.044884986,0,20,5,298.0,K
958225,1055,874,1523360,519.347,1,20,5,298.0,K
958225,1055,874,1523361,0.047723598,0,20,5,298.0,K
958226,1055,874,1523362,526.857,1,20,5,298.0,K
958226,1055,874,1523363,0.044986037,0,20,5,298.0,K
958227,1055,874,1523364,533.484,1,20,5,298.0,K
958227,1055,874,1523365,0.031077754,0,20,5,298.0,K
958228,1055,874,1523366,540.108,1,20,5,298.0,K
958228,1055,874,1523367,0.06178805,0,20,5,298.0,K
958229,1055,874,1523368,548.062,1,20,5,298.0,K
958229,1055,874,1523369,0.036745793,0,20,5,298.0,K
958230,1055,874,1523370,557.782,1,20,5,298.0,K
958230,1055,874,1523371,0.025648563,0,20,5,298.0,K
958231,1055,874,1523372,566.175,1,20,5,298.0,K
958231,1055,874,1523373,0.03406335,0,20,5,298.0,K
958232,1055,874,1523374,574.125,1,20,5,298.0,K
958232,1055,874,1523375,0.048045124,0,20,5,298.0,K
958233,1055,874,1523376,583.845,1,20,5,298.0,K
958233,1055,874,1523377,0.036947894,0,20,5,298.0,K
958234,1055,874,1523378,592.239,1,20,5,298.0,K
958234,1055,874,1523379,0.031426839,0,20,5,298.0,K
958235,1055,874,1523380,599.748,1,20,5,298.0,K
958235,1055,874,1523381,0.042615933,0,20,5,298.0,K
958236,1055,874,1523382,607.698,1,20,5,298.0,K
958236,1055,874,1523383,0.056606894,0,20,5,298.0,K
958237,1055,874,1523384,613.885,1,20,5,298.0,K
958237,1055,874,1523385,0.034338943,0,20,5,298.0,K
958238,1055,874,1523386,622.72,1,20,5,298.0,K
958238,1055,874,1523387,0.037177556,0,20,5,298.0,K
958239,1055,874,1523388,629.347,1,20,5,298.0,K
958239,1055,874,1523389,0.026061953,0,20,5,298.0,K
958240,1055,874,1523390,636.413,1,20,5,298.0,K
958240,1055,874,1523391,0.05956493,0,20,5,298.0,K
958241,1055,874,1523392,643.924,1,20,5,298.0,K
958241,1055,874,1523393,0.04008966,0,20,5,298.0,K
958242,1056,875,1523394,248.942,1,20,5,298.0,K
958242,1056,875,1523395,0.606035293,0,20,5,298.0,K
958243,1056,875,1523396,250.63,1,20,5,298.0,K
958243,1056,875,1523397,0.663903101,0,20,5,298.0,K
958244,1056,875,1523398,250.983,1,20,5,298.0,K
958244,1056,875,1523399,0.726814242,0,20,5,298.0,K
958245,1056,875,1523400,251.85,1,20,5,298.0,K
958245,1056,875,1523401,0.739396471,0,20,5,298.0,K
958246,1056,875,1523402,253.264,1,20,5,298.0,K
958246,1056,875,1523403,0.678991333,0,20,5,298.0,K
958247,1056,875,1523404,254.239,1,20,5,298.0,K
958247,1056,875,1523405,0.61606975,0,20,5,298.0,K
958248,1056,875,1523406,255.969,1,20,5,298.0,K
958248,1056,875,1523407,0.643750653,0,20,5,298.0,K
958249,1056,875,1523408,259.878,1,20,5,298.0,K
958249,1056,875,1523409,0.696575128,0,20,5,298.0,K
958250,1056,875,1523410,265.383,1,20,5,298.0,K
958250,1056,875,1523411,0.685089276,0,20,5,298.0,K
958251,1056,875,1523412,267.884,1,20,5,298.0,K
958251,1056,875,1523413,0.668852459,0,20,5,298.0,K
958252,1056,875,1523414,269.283,1,20,5,298.0,K
958252,1056,875,1523415,0.660102328,0,20,5,298.0,K
958253,1056,875,1523416,271.076,1,20,5,298.0,K
958253,1056,875,1523417,0.634133862,0,20,5,298.0,K
958254,1056,875,1523418,274.551,1,20,5,298.0,K
958254,1056,875,1523419,0.648679127,0,20,5,298.0,K
958255,1056,875,1523420,276.797,1,20,5,298.0,K
958255,1056,875,1523421,0.687031429,0,20,5,298.0,K
958256,1056,875,1523422,278.016,1,20,5,298.0,K
958256,1056,875,1523423,0.701503602,0,20,5,298.0,K
958257,1056,875,1523424,279.903,1,20,5,298.0,K
958257,1056,875,1523425,0.725958024,0,20,5,298.0,K
958258,1056,875,1523426,283.072,1,20,5,298.0,K
958258,1056,875,1523427,0.720956458,0,20,5,298.0,K
958259,1056,875,1523428,285.497,1,20,5,298.0,K
958259,1056,875,1523429,0.731669625,0,20,5,298.0,K
958260,1056,875,1523430,287.062,1,20,5,298.0,K
958260,1056,875,1523431,0.755883888,0,20,5,298.0,K
958261,1056,875,1523432,291.187,1,20,5,298.0,K
958261,1056,875,1523433,0.776934322,0,20,5,298.0,K
958262,1056,875,1523434,294.81,1,20,5,298.0,K
958262,1056,875,1523435,0.719035188,0,20,5,298.0,K
958263,1056,875,1523436,298.868,1,20,5,298.0,K
958263,1056,875,1523437,0.666168946,0,20,5,298.0,K
958264,1056,875,1523438,302.934,1,20,5,298.0,K
958264,1056,875,1523439,0.608269813,0,20,5,298.0,K
958265,1056,875,1523440,304.349,1,20,5,298.0,K
958265,1056,875,1523441,0.58002506,0,20,5,298.0,K
958266,1056,875,1523442,306.55,1,20,5,298.0,K
958266,1056,875,1523443,0.555403571,0,20,5,298.0,K
958267,1056,875,1523444,307.575,1,20,5,298.0,K
958267,1056,875,1523445,0.535073614,0,20,5,298.0,K
958268,1056,875,1523446,311.082,1,20,5,298.0,K
958268,1056,875,1523447,0.539051895,0,20,5,298.0,K
958269,1056,875,1523448,311.911,1,20,5,298.0,K
958269,1056,875,1523449,0.520142007,0,20,5,298.0,K
958270,1056,875,1523450,314.21,1,20,5,298.0,K
958270,1056,875,1523451,0.45973687,0,20,5,298.0,K
958271,1056,875,1523452,315.115,1,20,5,298.0,K
958271,1056,875,1523453,0.420183774,0,20,5,298.0,K
958272,1056,875,1523454,316.509,1,20,5,298.0,K
958272,1056,875,1523455,0.399331732,0,20,5,298.0,K
958273,1056,875,1523456,320.129,1,20,5,298.0,K
958273,1056,875,1523457,0.343949045,0,20,5,298.0,K
958274,1056,875,1523458,323.748,1,20,5,298.0,K
958274,1056,875,1523459,0.288566357,0,20,5,298.0,K
958275,1056,875,1523460,328.685,1,20,5,298.0,K
958275,1056,875,1523461,0.240722564,0,20,5,298.0,K
958276,1056,875,1523462,337.151,1,20,5,298.0,K
958276,1056,875,1523463,0.200417667,0,20,5,298.0,K
958277,1056,875,1523464,345.6,1,20,5,298.0,K
958277,1056,875,1523465,0.172694998,0,20,5,298.0,K
958278,1056,875,1523466,354.498,1,20,5,298.0,K
958278,1056,875,1523467,0.139928997,0,20,5,298.0,K
958279,1056,875,1523468,363.386,1,20,5,298.0,K
958279,1056,875,1523469,0.114722773,0,20,5,298.0,K
958280,1056,875,1523470,373.554,1,20,5,298.0,K
958280,1056,875,1523471,0.122219902,0,20,5,298.0,K
958281,1056,875,1523472,378.801,1,20,5,298.0,K
958281,1056,875,1523473,0.167484599,0,20,5,298.0,K
958282,1056,875,1523474,381.374,1,20,5,298.0,K
958282,1056,875,1523475,0.225352407,0,20,5,298.0,K
958283,1056,875,1523476,383.058,1,20,5,298.0,K
958283,1056,875,1523477,0.285736661,0,20,5,298.0,K
958284,1056,875,1523478,384.3,1,20,5,298.0,K
958284,1056,875,1523479,0.346120915,0,20,5,298.0,K
958285,1056,875,1523480,385.538,1,20,5,298.0,K
958285,1056,875,1523481,0.409032056,0,20,5,298.0,K
958286,1056,875,1523482,386.334,1,20,5,298.0,K
958286,1056,875,1523483,0.471932756,0,20,5,298.0,K
958287,1056,875,1523484,387.129,1,20,5,298.0,K
958287,1056,875,1523485,0.534843897,0,20,5,298.0,K
958288,1056,875,1523486,387.486,1,20,5,298.0,K
958288,1056,875,1523487,0.595238592,0,20,5,298.0,K
958289,1056,875,1523488,388.285,1,20,5,298.0,K
958289,1056,875,1523489,0.655633288,0,20,5,298.0,K
958290,1056,875,1523490,388.638,1,20,5,298.0,K
958290,1056,875,1523491,0.718533988,0,20,5,298.0,K
958291,1056,875,1523492,389.437,1,20,5,298.0,K
958291,1056,875,1523493,0.778928683,0,20,5,298.0,K
958292,1056,875,1523494,390.057,1,20,5,298.0,K
958292,1056,875,1523495,0.841839825,0,20,5,298.0,K
958293,1056,875,1523496,390.502,1,20,5,298.0,K
958293,1056,875,1523497,0.904750966,0,20,5,298.0,K
958294,1056,875,1523498,391.213,1,20,5,298.0,K
958294,1056,875,1523499,0.967651665,0,20,5,298.0,K
958295,1056,875,1523500,392.625,1,20,5,298.0,K
958295,1056,875,1523501,1.0,0,20,5,298.0,K
958296,1056,875,1523502,394.587,1,20,5,298.0,K
958296,1056,875,1523503,0.95657304,0,20,5,298.0,K
958297,1056,875,1523504,395.393,1,20,5,298.0,K
958297,1056,875,1523505,0.906108385,0,20,5,298.0,K
958298,1056,875,1523506,396.374,1,20,5,298.0,K
958298,1056,875,1523507,0.834196512,0,20,5,298.0,K
958299,1056,875,1523508,396.797,1,20,5,298.0,K
958299,1056,875,1523509,0.766304688,0,20,5,298.0,K
958300,1056,875,1523510,397.508,1,20,5,298.0,K
958300,1056,875,1523511,0.705909993,0,20,5,298.0,K
958301,1056,875,1523512,398.04,1,20,5,298.0,K
958301,1056,875,1523513,0.642998851,0,20,5,298.0,K
958302,1056,875,1523514,398.572,1,20,5,298.0,K
958302,1056,875,1523515,0.580077268,0,20,5,298.0,K
958303,1056,875,1523516,399.104,1,20,5,298.0,K
958303,1056,875,1523517,0.517166127,0,20,5,298.0,K
958304,1056,875,1523518,400.079,1,20,5,298.0,K
958304,1056,875,1523519,0.454244544,0,20,5,298.0,K
958305,1056,875,1523520,400.611,1,20,5,298.0,K
958305,1056,875,1523521,0.391333403,0,20,5,298.0,K
958306,1056,875,1523522,401.586,1,20,5,298.0,K
958306,1056,875,1523523,0.328422262,0,20,5,298.0,K
958307,1056,875,1523524,402.557,1,20,5,298.0,K
958307,1056,875,1523525,0.268017124,0,20,5,298.0,K
958308,1056,875,1523526,403.967,1,20,5,298.0,K
958308,1056,875,1523527,0.210128433,0,20,5,298.0,K
958309,1056,875,1523528,407.148,1,20,5,298.0,K
958309,1056,875,1523529,0.152239741,0,20,5,298.0,K
958310,1056,875,1523530,413.412,1,20,5,298.0,K
958310,1056,875,1523531,0.104385507,0,20,5,298.0,K
958311,1056,875,1523532,422.289,1,20,5,298.0,K
958311,1056,875,1523533,0.086728621,0,20,5,298.0,K
958312,1056,875,1523534,432.936,1,20,5,298.0,K
958312,1056,875,1523535,0.069050851,0,20,5,298.0,K
958313,1056,875,1523536,443.127,1,20,5,298.0,K
958313,1056,875,1523537,0.061449306,0,20,5,298.0,K
958314,1056,875,1523538,453.32,1,20,5,298.0,K
958314,1056,875,1523539,0.051331315,0,20,5,298.0,K
958315,1056,875,1523540,463.953,1,20,5,298.0,K
958315,1056,875,1523541,0.043729769,0,20,5,298.0,K
958316,1056,875,1523542,474.583,1,20,5,298.0,K
958316,1056,875,1523543,0.038634228,0,20,5,298.0,K
958317,1056,875,1523544,485.201,1,20,5,298.0,K
958317,1056,875,1523545,0.041098465,0,20,5,298.0,K
958318,1056,875,1523546,495.83,1,20,5,298.0,K
958318,1056,875,1523547,0.036013365,0,20,5,298.0,K
958319,1056,875,1523548,506.463,1,20,5,298.0,K
958319,1056,875,1523549,0.028401378,0,20,5,298.0,K
958320,1056,875,1523550,517.528,1,20,5,298.0,K
958320,1056,875,1523551,0.02834917,0,20,5,298.0,K
958321,1056,875,1523552,527.714,1,20,5,298.0,K
958321,1056,875,1523553,0.023253628,0,20,5,298.0,K
958322,1056,875,1523554,538.779,1,20,5,298.0,K
958322,1056,875,1523555,0.02320142,0,20,5,298.0,K
958323,1056,875,1523556,549.408,1,20,5,298.0,K
958323,1056,875,1523557,0.018105879,0,20,5,298.0,K
958324,1056,875,1523558,560.473,1,20,5,298.0,K
958324,1056,875,1523559,0.01805367,0,20,5,298.0,K
958325,1056,875,1523560,571.538,1,20,5,298.0,K
958325,1056,875,1523561,0.01799102,0,20,5,298.0,K
958326,1056,875,1523562,582.61,1,20,5,298.0,K
958326,1056,875,1523563,0.01290592,0,20,5,298.0,K
958327,1056,875,1523564,593.235,1,20,5,298.0,K
958327,1056,875,1523565,0.010326825,0,20,5,298.0,K
958328,1056,875,1523566,603.861,1,20,5,298.0,K
958328,1056,875,1523567,0.007758171,0,20,5,298.0,K
958329,1056,875,1523568,614.483,1,20,5,298.0,K
958329,1056,875,1523569,0.007705962,0,20,5,298.0,K
958330,1056,875,1523570,624.663,1,20,5,298.0,K
958330,1056,875,1523571,0.007643312,0,20,5,298.0,K
958331,1056,875,1523572,633.961,1,20,5,298.0,K
958331,1056,875,1523573,0.0050851,0,20,5,298.0,K
958332,1056,875,1523574,644.147,1,20,5,298.0,K
958332,1056,875,1523575,0.0,0,20,5,298.0,K
958424,1058,877,1523758,300.274,1,20,5,298.0,K
958424,1058,877,1523759,0.482763056,0,20,5,298.0,K
958425,1058,877,1523760,306.463,1,20,5,298.0,K
958425,1058,877,1523761,0.520120487,0,20,5,298.0,K
958426,1058,877,1523762,311.1,1,20,5,298.0,K
958426,1058,877,1523763,0.577587685,0,20,5,298.0,K
958427,1058,877,1523764,315.736,1,20,5,298.0,K
958427,1058,877,1523765,0.635054884,0,20,5,298.0,K
958428,1058,877,1523766,323.089,1,20,5,298.0,K
958428,1058,877,1523767,0.660921019,0,20,5,298.0,K
958429,1058,877,1523768,329.294,1,20,5,298.0,K
958429,1058,877,1523769,0.614945116,0,20,5,298.0,K
958430,1058,877,1523770,337.43,1,20,5,298.0,K
958430,1058,877,1523771,0.597708173,0,20,5,298.0,K
958431,1058,877,1523772,344.393,1,20,5,298.0,K
958431,1058,877,1523773,0.637927708,0,20,5,298.0,K
958432,1058,877,1523774,349.805,1,20,5,298.0,K
958432,1058,877,1523775,0.692532802,0,20,5,298.0,K
958433,1058,877,1523776,356.767,1,20,5,298.0,K
958433,1058,877,1523777,0.73563588,0,20,5,298.0,K
958434,1058,877,1523778,365.284,1,20,5,298.0,K
958434,1058,877,1523779,0.755745648,0,20,5,298.0,K
958435,1058,877,1523780,374.966,1,20,5,298.0,K
958435,1058,877,1523781,0.752872824,0,20,5,298.0,K
958436,1058,877,1523782,383.489,1,20,5,298.0,K
958436,1058,877,1523783,0.73563588,0,20,5,298.0,K
958437,1058,877,1523784,389.307,1,20,5,298.0,K
958437,1058,877,1523785,0.689659978,0,20,5,298.0,K
958438,1058,877,1523786,393.965,1,20,5,298.0,K
958438,1058,877,1523787,0.63218206,0,20,5,298.0,K
958439,1058,877,1523788,398.236,1,20,5,298.0,K
958439,1058,877,1523789,0.574714862,0,20,5,298.0,K
958440,1058,877,1523790,401.346,1,20,5,298.0,K
958440,1058,877,1523791,0.511491296,0,20,5,298.0,K
958441,1058,877,1523792,405.231,1,20,5,298.0,K
958441,1058,877,1523793,0.44827845,0,20,5,298.0,K
958442,1058,877,1523794,409.502,1,20,5,298.0,K
958442,1058,877,1523795,0.390811251,0,20,5,298.0,K
958443,1058,877,1523796,414.934,1,20,5,298.0,K
958443,1058,877,1523797,0.339078981,0,20,5,298.0,K
958444,1058,877,1523798,420.752,1,20,5,298.0,K
958444,1058,877,1523799,0.290230255,0,20,5,298.0,K
958445,1058,877,1523800,428.118,1,20,5,298.0,K
958445,1058,877,1523801,0.252872824,0,20,5,298.0,K
958446,1058,877,1523802,435.868,1,20,5,298.0,K
958446,1058,877,1523803,0.224144585,0,20,5,298.0,K
958447,1058,877,1523804,444.393,1,20,5,298.0,K
958447,1058,877,1523805,0.201151273,0,20,5,298.0,K
958448,1058,877,1523806,452.917,1,20,5,298.0,K
958448,1058,877,1523807,0.178168682,0,20,5,298.0,K
958449,1058,877,1523808,461.44,1,20,5,298.0,K
958449,1058,877,1523809,0.160921019,0,20,5,298.0,K
958450,1058,877,1523810,470.351,1,20,5,298.0,K
958450,1058,877,1523811,0.143684075,0,20,5,298.0,K
958451,1058,877,1523812,478.874,1,20,5,298.0,K
958451,1058,877,1523813,0.129309236,0,20,5,298.0,K
958452,1058,877,1523814,487.777,1,20,5,298.0,K
958452,1058,877,1523815,0.149429723,0,20,5,298.0,K
958453,1058,877,1523816,493.576,1,20,5,298.0,K
958453,1058,877,1523817,0.201151273,0,20,5,298.0,K
958454,1058,877,1523818,497.05,1,20,5,298.0,K
958454,1058,877,1523819,0.264374839,0,20,5,298.0,K
958455,1058,877,1523820,499.361,1,20,5,298.0,K
958455,1058,877,1523821,0.330460509,0,20,5,298.0,K
958456,1058,877,1523822,501.671,1,20,5,298.0,K
958456,1058,877,1523823,0.399429723,0,20,5,298.0,K
958457,1058,877,1523824,503.207,1,20,5,298.0,K
958457,1058,877,1523825,0.465515393,0,20,5,298.0,K
958458,1058,877,1523826,504.356,1,20,5,298.0,K
958458,1058,877,1523827,0.534484607,0,20,5,298.0,K
958459,1058,877,1523828,505.891,1,20,5,298.0,K
958459,1058,877,1523829,0.606326644,0,20,5,298.0,K
958460,1058,877,1523830,507.039,1,20,5,298.0,K
958460,1058,877,1523831,0.678157962,0,20,5,298.0,K
958461,1058,877,1523832,508.188,1,20,5,298.0,K
958461,1058,877,1523833,0.747127176,0,20,5,298.0,K
958462,1058,877,1523834,509.337,1,20,5,298.0,K
958462,1058,877,1523835,0.81609639,0,20,5,298.0,K
958463,1058,877,1523836,510.485,1,20,5,298.0,K
958463,1058,877,1523837,0.885054884,0,20,5,298.0,K
958464,1058,877,1523838,512.408,1,20,5,298.0,K
958464,1058,877,1523839,0.956896921,0,20,5,298.0,K
958465,1058,877,1523840,515.885,1,20,5,298.0,K
958465,1058,877,1523841,1.0,0,20,5,298.0,K
958466,1058,877,1523842,518.222,1,20,5,298.0,K
958466,1058,877,1523843,0.931030786,0,20,5,298.0,K
958467,1058,877,1523844,519.064,1,20,5,298.0,K
958467,1058,877,1523845,0.863069205,0,20,5,298.0,K
958468,1058,877,1523846,519.315,1,20,5,298.0,K
958468,1058,877,1523847,0.82685876,0,20,5,298.0,K
958469,1058,877,1523848,520.147,1,20,5,298.0,K
958469,1058,877,1523849,0.769048538,0,20,5,298.0,K
958470,1058,877,1523850,520.975,1,20,5,298.0,K
958470,1058,877,1523851,0.709769745,0,20,5,298.0,K
958471,1058,877,1523852,521.376,1,20,5,298.0,K
958471,1058,877,1523853,0.640811251,0,20,5,298.0,K
958472,1058,877,1523854,522.164,1,20,5,298.0,K
958472,1058,877,1523855,0.568969214,0,20,5,298.0,K
